time,system_demand,demand_7da,temp,sce_gas_price,solar_7da,price,solar_gen,wind_gen,clouds,humidity,feels_like,wind_deg,wind_speed,wind_gust,pressure,uvi
3/28/23 3:00,21243,20516.89,55.87,12.74,0,81.15001,-5,926.25,0,35,52.81,0,0,10.26,1019,0
3/28/23 4:00,21753,21072.33,55.47,12.74,0,83.92679,-5.333333333,823.9166667,0,36,52.41,0,0,10.71,1018,0
3/28/23 5:00,23309,22467.72,54.41,12.74,0,106.29632,-6,731.9166667,0,38,51.33,0,0,11.16,1018,0
3/28/23 6:00,25240,24518.93,53.29,12.74,39.34,141.2431,31.25,763.3333333,0,44,50.4,0,0,11.61,1018,0
3/28/23 7:00,25904,25405.82,52.7,12.74,2193.34,116.27066,2708.583333,798.5833333,0,45,49.78,0,0,12.06,1018,0
3/28/23 8:00,25191,24425.54,55.18,12.74,7028.38,63.61986,9174,959.9166667,0,50,52.75,0,0,12.51,1019,0.52
3/28/23 9:00,24695,22602.06,59.92,12.74,9045.39,38.85613,11801.91667,1612.583333,0,37,57.34,80,3.44,12.96,1026,1.75
3/28/23 10:00,24272,20878.45,63.7,12.74,9870.85,32.27061,12038.58333,1667.666667,0,32,61.27,0,3.44,13.41,1023,3.66
3/28/23 11:00,24286,19716.86,67.19,12.74,10163.47,24.85036,12061.5,1630.166667,0,28,64.92,0,3.44,13.86,1022,5.75
3/28/23 12:00,24179,18971.59,68.18,12.74,10142.89,22.41094,11800.66667,1866.916667,0,28,66.02,0,4.61,14.31,1023,7.39
3/28/23 13:00,23685,18615.21,68.97,12.74,10082.03,19.99114,11199.58333,2037.916667,0,29,66.94,190,6.91,14.76,1022,7.91
3/28/23 14:00,23418,18410.26,68.83,12.74,9772.87,19.44605,10217.91667,1754.5,0,29,66.78,210,6.91,15.21,1021,7.14
3/28/23 15:00,23626,18777.83,66.88,12.74,9403.46,19.60174,8899.416667,2190.916667,0,35,64.92,190,9.22,15.66,1021,5.46
3/28/23 16:00,23958,19857.11,65.89,12.74,8352.67,28.4078,7195.166667,2609.25,0,40,64.06,220,10.36,16.11,1021,3.29
3/28/23 17:00,24886,21581.15,64.11,12.74,5683.61,64.40745,5437.916667,2930.833333,0,43,62.24,220,8.05,13.41,1021,1.47
3/28/23 18:00,26150,23682.18,62.02,12.74,1054.52,102.89519,1425.666667,3384.833333,0,46,60.08,250,6.91,10.71,1021,0.41
3/28/23 19:00,27219,25675.78,58.33,12.74,16.14,121.32074,72,3394.5,0,54,56.41,260,1.99,8.01,1021,0
3/28/23 20:00,27117,25911.63,55.22,12.74,0,115.17036,6.25,3323.916667,0,63,53.4,280,3.44,7.26,1022,0
3/28/23 21:00,26243,25282.76,53.94,12.74,0,105.94621,-5.916666667,2988.666667,20,71,52.38,0,0,6.51,1023,0
